SampleID,Subtype,14-3-3_epsilon,4E-BP1,4E-BP1_pS65,4E-BP1_pT37,4E-BP1_pT70,53BP1,A-Raf_pS299,ACC1,ACC_pS79,AMPK_alpha,AMPK_pT172,ANLN,AR,ARID1A,ASNS,ATM,Akt,Akt_pS473,Akt_pT308,Annexin_I,B-Raf,Bak,Bax,Bcl-2,Bcl-xL,Beclin,Bid,Bim,C-Raf,C-Raf_pS338,CD31,CD49b,CDK1,Caspase-7_cleavedD198,Caveolin-1,Chk1,Chk1_pS345,Chk2,Chk2_pT68,Claudin-7,Collagen_VI,Cyclin_B1,Cyclin_D1,Cyclin_E1,DJ-1,Dvl3,E-Cadherin,EGFR,EGFR_pY1068,EGFR_pY1173,ER-alpha,ER-alpha_pS118,ERK2,FOXO3a,Fibronectin,GAB2,GATA3,GSK3-alpha-beta,GSK3-alpha-beta_pS21_S9,HER2,HER2_pY1248,HER3,HER3_pY1289,HSP70,IGFBP2,INPP4B,IRS1,JNK2,JNK_pT183_pT185,K-Ras,Ku80,LBK1,Lck,MAPK_pT202_Y204,MEK1,MEK1_pS217_S221,MIG-6,Mre11,N-Cadherin,NF-kB-p65_pS536,NF2,Notch1,P-Cadherin,PAI-1,PCNA,PDCD4,PDK1_pS241,PI3K-p110-alpha,PKC-alpha,PKC-alpha_pS657,PKC-delta_pS664,PR,PRAS40_pT246,PRDX1,PTEN,Paxillin,Pea-15,RBM3,Rad50,Rb_pS807_S811,S6,S6_pS235_S236,S6_pS240_S244,SCD1,STAT3_pY705,STAT5-alpha,Shc_pY317,Smad1,Smad3,Smad4,Src,Src_pY416,Src_pY527,Stathmin,Syk,Transglutaminase,Tuberin,VEGFR2,XBP1,XRCC1,YAP_pS127,YB-1,YB-1_pS102,alpha-Catenin,beta-Catenin,c-Kit,c-Met_pY1235,c-Myc,eEF2,eEF2K,eIF4E,mTOR,mTOR_pS2448,p27,p27_pT157,p27_pT198,p38_MAPK,p38_pT180_Y182,p53,p70S6K,p70S6K_pT389,p90RSK_pT359_S363
A06R,LumB,0.324332079,0.354287603,0.402732602,0.580413273,0.327312551,0.331565791,0.381552864,0.28954621,0.27518414,0.300283306,0.223873863,0.266157282,0.488690291,0.371306074,0.506718058,0.414996738,0.520187193,0.695240664,0.463189309,0.45999384,0.269230607,0.315950798,0.297575442,0.135795291,0.274876169,0.154366226,0.267805489,0.20917922,0.362949332,0.315050467,0,0.347760418,0.374883703,0.469822706,0.499196576,0.319048478,0.272036641,0.465362652,0.248074626,0.225636197,0.203205626,0.537673226,0.357277781,0.347147067,0.329384031,0.324977698,0.272066643,0.328281398,0.345596085,0.29196556,1,0.451746959,0.299018288,0.266704464,0.397599103,0.383595435,0.400275178,0.298416277,0.452160338,0.164491389,0.261404526,0.301392103,0.341457583,0.279581626,0.438394901,0.237575349,0.270163034,0.367581202,0.505225766,0.370064954,0.346030021,0.257982047,0.46186238,0.630782698,0.393699941,0.447546414,0.354866594,0.146805539,0.281723143,0.543826629,0.280487544,0.320195052,0.355633423,0.289684322,0.481777953,0.190993054,0.465589642,0.292675115,0.286333952,0.204284111,0.318335168,0.107693554,0.419609277,0.428216079,0.340060598,0.418444547,0.26541522,0.554670185,0.362353069,0.497600801,0.391957221,0.744843354,0.679816731,0.121916486,0.271629976,0.404869159,0.407625842,0.255070518,0.320002393,0.338908964,0.333490239,0.4060978,0.556153859,0.305853374,0.498950327,0.348229646,0.47488796,0.469240224,0.220314984,0.345995593,0.440875461,0.33322398,0.441137524,0.259791834,0.297005723,0.198735174,0.2313748,0.20155241,0.338129394,0.263137322,0.250573604,0.263749835,0.403091523,0.212382949,0.359038456,0.400644941,0.356168484,0.445838056,0.192757086,0.380067615,0.415240663,0.409704236
A06U,LumA,0.254118975,0.251839365,0.268606296,0.348087372,0.322912524,0.2561894,0.402490946,0.624221673,0.703896896,0.255079768,0.442732514,0.304293761,0.324341413,0.296530414,0.75830845,0.281054276,0.387920573,0.592639287,0.455647695,0.188982089,0.328978442,0.234322887,0.24714214,0.155203343,0.317763074,0.24892955,0.171512354,0.688836863,0.248494579,0.204914294,0.276982893,0.234028936,0.181778076,0.597134964,0.091588602,0.290745867,0.210770813,0.300926013,0.239086561,0.551863308,0,0.281341552,0.505825671,0.387097615,0.228341558,0.399333568,0.60586369,0.266415197,0.265011914,0.230658857,1,0.402612082,0.227969164,0.208728263,0.256231646,0.52395972,0.720654008,0.400863803,0.595646225,0.492474469,0.379804158,0.251790632,0.253475481,0.273539164,0.331074255,0.253795005,0.211438751,0.33483534,0.310832016,0.259821521,0.280555799,0.332552537,0.248129095,0.084257548,0.381596049,0.339774844,0.286884594,0.237624978,0.257334439,0.716863283,0.356758662,0.311534827,0.254915948,0.228580262,0.349375835,0.183464605,0.374147073,0.435720616,0.262247985,0.232075447,0.340775286,0.790721943,0.369854253,0.418167603,0.375841694,0.503968342,0.182728892,0.352631882,0.348110422,0.33268403,0.405896917,0.374355006,0.539047089,0.329154935,0.225312184,0.55326173,0.245382435,0.266823001,0.245669879,0.202361078,0.368479257,0.226020631,0.23189181,0.204137388,0.550343218,0.33295078,0.378821922,0.183582225,0.284097763,0.376637485,0.403572488,0.387413131,0.230760144,0.339049583,0.414799393,0.12808564,0.268505287,0.228602729,0.362722744,0.329452049,0.411795603,0.535374688,0.463606637,0.437035139,0.308084954,0.40865449,0.282399591,0.132050303,0.333832871,0.282389999,0.259403197,0.307438099
A06Y,LumA,0.275284255,0.223048014,0.251835143,0.468456859,0.308096915,0.266002008,0.393552874,0.279142852,0.335502376,0.345051401,0.493022645,0.266774131,0.213231848,0.272497273,0.357423873,0.322686058,0.304992561,0.425679458,0.325078385,0,0.635575058,0.237215914,0.244284382,0.156221252,0.274322986,0.284175181,0.251219678,0.248271996,0.332409503,0.30674894,0.246733308,0.439047093,0.256686058,0.19599321,0.249529806,0.263449213,0.293652197,0.329207344,0.300290052,0.452889129,0.249871995,0.174191367,0.307854394,0.366612868,0.190351373,0.273069493,0.489061151,0.274142455,0.256402103,0.264276927,1,0.560384099,0.185128007,0.227334023,0.345297371,0.558950232,0.780393115,0.331710219,0.518693481,0.332919518,0.317477798,0.278664695,0.265156202,0.281631159,0.148124176,0.453898715,0.245241997,0.316203354,0.507099009,0.250818305,0.19685895,0.255119735,0.206719827,0.531418784,0.199048443,0.374070839,0.314021498,0.269340305,0.26449838,0.435044317,0.26056465,0.243418836,0.211912473,0.292854393,0.255561688,0.989077293,0.318180677,0.330552358,0.247769793,0.140963544,0.27028424,0.124165737,0.358131458,0.313872625,0.348593857,0.361866069,0.180913886,0.341291849,0.366696715,0.384397925,0.325226711,0.533632528,0.481211303,0.333241363,0.268885201,0.295078164,0.323623582,0.278366359,0.256061703,0.261695149,0.23764788,0.281288028,0.227769766,0.207440247,0.162894584,0.263267569,0.424913859,0.495263585,0.246134263,0.291243745,0.396653605,0.263321584,0.344611565,0.311025904,0.465282105,0.196649994,0.270945791,0.256211627,0.315140762,0.258853228,0.222719057,0.321076123,0.419689873,0.28765358,0.251766827,0.214938096,0.278440651,0.341784948,0.295170698,0.306194872,0.399779758,0.358352726
A06Z,LumB,0.24394838,0.286196454,0.341474279,0.367992672,0.33613668,0.266123975,0.407329704,0.745495656,0.778223473,0.409503127,0.442668756,0.321288534,0.539003324,0.348403214,0.341361922,0.182876538,0.253125342,0.301171495,0.323817916,0.012890002,0.589473646,0.271072459,0.21771658,0.509563452,0.297437261,0.291357685,0.250413564,0.411956552,0.315123801,0.330422003,0.26431947,0.274449832,0.276956425,0.17894236,0.258603901,0.263359551,0.313177974,0.379024148,0.367477721,0.740630489,0.168636569,0.395881509,0.435418142,0.269369394,0.536894974,0.323879562,0.48105052,0.25462556,0.290190165,0.26937755,0.777974383,0.431483435,0.320745555,0.220640858,0.042294567,0.40777006,0.438942927,0.410468024,0.59957155,0.513336807,0.393567641,0.324192825,0.303179266,0,0.779595767,0.236463132,0.271407749,0.342560779,0.245971006,0.273856528,0.296545862,0.309878516,0.169137336,0.240725034,0.355006252,0.380486142,0.30915567,0.222078381,0.239221724,0.462598089,0.396249418,0.295526041,0.22370881,0.162948845,0.328464027,0.372313406,0.382581554,0.375935779,0.277324098,0.255310456,0.42843726,1,0.349759583,0.512808768,0.423614834,0.329026136,0.297237704,0.394610412,0.237834952,0.444466927,0.40059629,0.417206593,0.384345447,0.78959962,0.240542221,0.412321999,0.26894375,0.288106235,0.288954829,0.256217048,0.231729806,0.255950194,0.250767416,0.229866149,0.255498179,0.282486348,0.392385111,0.550738488,0.305312416,0.32617625,0.118146258,0.296236252,0.325975919,0.327257745,0.443919498,0.173790779,0.29688254,0.276679077,0.350419482,0.399518752,0.324332267,0.580201997,0.538883624,0.384178978,0.321619168,0.338878385,0.258982523,0.296325527,0.290464561,0.475032467,0.352864819,0.382019392
A075,LumB,0.35116512,0.24583104,0.478341112,0.594255426,0.431842595,0.458611885,0.510810202,0.256990789,0.334596778,0.392178062,0.513985468,0.528185702,0.714479711,0.403425999,0.533263899,0.628374355,0.661603444,0.977420356,0.784402029,0.65405907,0.386848876,0.510628595,0.31652017,0.032000789,0.380496641,0.404388389,0.38463358,0.262805159,0.536253071,0.502051358,0.424709885,0.346791205,0.385653293,0.450710369,0.501756507,0.408168859,0.377964095,0.355323633,0.465932362,0.266348956,0.133442183,0.69086031,0.379225916,0.380198506,0.279546674,0.561395665,0.275485472,0.448122019,0.423319235,0.392517131,0,0.315283322,0.43344456,0.373408108,0.493417627,0.599305683,0.640344458,0.501432522,0.802598753,0.333985223,0.37840529,0.614260644,0.443282443,0.802182091,0.965494284,0.587092111,0.460626153,0.368981132,0.382353438,0.452993224,0.493022042,0.416674334,0.452412253,0.796754862,0.760893813,0.630793517,0.378639342,0.463046051,0.433226701,0.438554614,0.425332256,0.473253484,0.378201908,0.764328946,0.342359983,0.749975136,0.512519148,0.448380783,0.510467201,0.626017744,0.480333372,0.286031394,0.625653668,0.381037185,0.548179003,0.67367568,0.349669527,0.537976268,0.47363448,0.550561416,0.526387052,1,0.962477678,0.429534478,0.500343661,0.547228375,0.265870681,0.426608083,0.323466296,0.412653222,0.372263708,0.485809958,0.603762537,0.411630439,0.861366524,0.529605487,0.62482756,0.674880737,0.558133164,0.442940348,0.712312876,0.604386396,0.554679705,0.383411814,0.450011106,0.215397617,0.514038591,0.537195512,0.423458448,0.398405989,0.291991576,0.463973453,0.553485564,0.259332845,0.446019485,0.703072887,0.440218265,0.078117652,0.423230413,0.499878905,0.494908202,0.420302843
A076,LumB,0.377780509,0.337062989,0.458650131,0.584559545,0.431174704,0.227138398,0.506522238,0.329151186,0.293080207,0.433932574,0.462846223,0.45631386,0.528918432,0.363717493,0.377163211,0.368513849,0.555834816,0.683188467,0.525309818,0.709860465,0.30655237,0.533083534,0.413099181,0.285071676,0.387143208,0.45411806,0.44958892,0.198142889,0.391671002,0.49710603,0.470233205,0.405738051,0.381300978,0.273871753,0.735591888,0.431749032,0.441982103,0.164067393,0.471242798,0.118226272,0.328774189,0,0.511031232,0.351861002,0.329016963,0.485737744,0.186885558,0.459451004,0.718937458,0.4827439,0.089925314,0.284685484,0.481288575,0.448156855,0.260360278,0.465255163,0.266689931,0.396598198,0.500820337,0.74520452,0.686127854,0.591419833,0.538497574,0.670453984,0.592109136,0.42796295,0.399281145,0.433399095,0.366906207,0.45964732,0.355221422,0.435274746,0.550443128,1,0.529103011,0.597300263,0.415753713,0.440568691,0.439593898,0.400575701,0.4277087,0.449351131,0.410901268,0.810830917,0.440619054,0.167648907,0.375511435,0.431463032,0.460982433,0.55283152,0.428660422,0.21321632,0.447064545,0.433369702,0.512835879,0.557458303,0.391360835,0.468000605,0.383123264,0.274287088,0.385444345,0.70865153,0.693585617,0.324033201,0.569293569,0.439624499,0.468732052,0.486973937,0.387126899,0.429725059,0.454303804,0.514740431,0.64533776,0.451193224,0.615529992,0.502237807,0.417364973,0.56188137,0.494035143,0.408104604,0.536030994,0.45675046,0.518292393,0.407906726,0.417989229,0.411274236,0.479440675,0.494317873,0.361992903,0.363111802,0.343685333,0.341633916,0.530991978,0.36711795,0.423794666,0.410565904,0.435311246,0.423610907,0.442097329,0.580367174,0.616101023,0.417732761
A079,LumB,0.310109302,0.276329321,0.292412762,0.412263822,0.292518574,0.15053731,0.269739192,0.210930615,0.244803078,0.290648927,0.250071254,0.295622445,0.35916174,0.249389319,0.208482566,0.202488883,0.231001503,0.193888465,0.315414931,0.563779984,0.275067577,0.399836729,0.30856303,0.423509398,0.284788374,0.333185291,0.362179972,0.313170304,0.294181839,0.36945812,0.37654461,0.389004129,0.419192677,0.239292866,0.327946773,0.384053794,0.357348125,0.47128795,0.421000295,0.416132223,0.072441359,0.527683289,0.561911819,0.180510052,0.323588576,0.273182255,0.187013126,0.294256802,0.350791647,0.377810908,0.750097486,0.303327083,0.399791987,0.338274928,0.568932314,1,0.669385728,0.208242838,0.34881632,0.155754767,0.381372486,0.327694832,0.390499842,0.448517835,0.600833997,0.439541907,0.368177256,0.300634102,0.314288085,0.335305639,0.270416238,0.28185833,0.354900658,0.513074532,0.482969057,0.291755232,0.269809961,0.358853624,0.368248863,0.352204955,0.273678334,0.360746508,0.232815495,0.345068218,0.343861749,0.143156158,0.23242487,0.31495698,0.312856398,0.445535522,0.327499289,0.861273602,0.273872632,0.319265664,0.309867188,0.314608614,0.370171739,0.317052641,0.272610215,0.442365941,0,0.009165091,0.146239538,0.247667305,0.303481037,0.261999059,0.314801569,0.313589975,0.304804964,0.353933031,0.391239278,0.454859363,0.510814427,0.377780188,0.439536218,0.227487423,0.227897187,0.38528429,0.27695662,0.287441732,0.211470908,0.240161852,0.28204453,0.308150705,0.250105099,0.345855931,0.376753414,0.400958333,0.277317038,0.32522102,0.314014149,0.160714203,0.223117442,0.314432109,0.346210349,0.297733099,0.281240737,0.198822018,0.3957672,0.31158739,0.338298545,0.319814345
A07E,LumA,0.526785727,0.298735062,0.398163757,0.465133062,0.403601183,0.201083572,0.394316895,0.364077137,0.392660919,0.369307618,0.338363799,0.673258651,0.432799883,0.388063137,0.248157011,0.133101142,0.248229293,0.755407628,0.600773573,0.67104911,0.226382058,0.53772874,0.312964774,0.527737683,0.721438064,0.457667455,0.524780617,0.402175542,0.284227148,0.513538989,0.508203162,0.45548404,0.412054644,0.393394015,0.99570522,0.494176016,0.456340602,0.251381693,0.38061999,0.191364032,1,0.178173261,0.614685551,0.404068978,0.449545241,0.178381149,0.043486698,0.492517009,0.514163656,0.548630053,0.333563227,0.405374839,0.244504932,0.550992053,0.6795337,0.291330339,0.278707493,0.177310493,0.30268429,0.30671461,0.409512503,0.64596113,0.520785598,0.912252424,0.382433351,0.434949698,0.472451681,0.433323904,0.453861399,0.533262654,0.161268119,0.398765751,0.427499702,0.701597271,0.469976196,0.453622671,0.404118261,0.486003583,0.556220184,0.391363892,0.325371135,0.475929646,0.422911322,0.396515004,0.461969646,0,0.23482313,0.39411465,0.59105055,0.358831017,0.467728625,0.31322174,0.396850875,0.350957193,0.283644734,0.335010529,0.382512868,0.251918323,0.380377029,0.191607355,0.150888003,0.402332891,0.360745961,0.593669779,0.638008771,0.369158462,0.511852617,0.380281873,0.598578198,0.604134345,0.380449515,0.385954446,0.620960318,0.521914133,0.149384908,0.420408445,0.15244532,0.104053071,0.580217178,0.394982226,0.524810281,0.532117289,0.450943772,0.473152836,0.16790555,0.572573153,0.479772038,0.540856403,0.290746449,0.287358888,0.322501749,0.132817168,0.322541896,0.467931019,0.426799587,0.357556939,0.330167232,0.421258943,0.397963036,0.187846417,0.585515738,0.350301853
A07F,LumA,0.373165994,0.315553638,0.331481069,0.384733767,0.339614281,0.344234973,0.344242666,0.366144537,0.35088576,0.365180119,0.380994926,0.348853581,0.430257276,0.341503477,0.316900593,0.436462378,0.330074584,0.442836475,0.356932716,0.465063638,0.318212619,0.368749862,0.363855448,0.43362242,0.343193635,0.361872109,0.345794226,0.322346182,0.32135113,0.341592052,0.343401213,0.358134232,0.298332204,0.326075269,0.711284719,0.356838268,0.335846475,0.351208824,0.303838904,0.249919943,0.607710882,0.281895432,0.384172079,0.33735889,0.355091804,0.274718263,0,0.375386884,0.3740057,0.370747401,0.337639985,0.287638218,0.353111052,0.384700187,0.487740831,0.356348628,0.366091849,0.342632565,0.334940154,0.32645239,0.316719176,0.500516518,0.39769763,0.42329323,0.312776994,0.455532049,0.324472931,0.378861553,0.299219487,0.370201571,0.335281628,0.355952301,0.430449897,0.433878279,0.386238696,0.348919641,0.359601306,0.337819423,0.356397159,0.326593892,0.347833751,0.352425406,0.359383132,0.379257783,0.371020259,0.294478361,0.351458693,0.321686232,0.418522574,0.391197743,0.336419318,1,0.301938077,0.304564443,0.356454075,0.403722146,0.367177037,0.304529904,0.397070006,0.263171331,0.318502974,0.374042184,0.356408754,0.209509189,0.429210675,0.40407392,0.381373369,0.384518966,0.346681398,0.373048315,0.351005618,0.308224393,0.415742206,0.340413634,0.384860947,0.340076619,0.363066657,0.327959468,0.434084892,0.344958881,0.44686554,0.418360918,0.325520199,0.31923321,0.242043565,0.354678014,0.334742745,0.407653216,0.347334301,0.367711994,0.350106476,0.341017172,0.361008605,0.39886037,0.329979132,0.318163651,0.370823796,0.339787256,0.307357533,0.30456522,0.388049902,0.334322133
A07I,Her2,0.143212303,0.095816972,0.148984235,0.221646564,0.150977416,0.175188312,0.186138133,0.382288959,0.40898316,0.154492022,0.147987301,0.154071891,0.268115611,0.199367622,0.133520785,0.171211535,0.196179745,0.294106563,0.191623749,0.20357152,0.131323835,0.155307541,0.15652328,0.268961618,0.14945738,0.161052214,0.134995255,0.127555362,0.182719545,0.161017415,0.138589844,0.166002546,0.187844078,0.167642396,0.151791497,0.128527787,0.139482959,0.080524129,0.126103676,0.080601539,0.088674856,0.221647676,0.182805873,0.135908712,0.138275119,0.177452072,0.169812904,0.133997044,1,0.115151355,0.440757318,0.127772995,0.264429837,0.169860736,0.167839269,0.179988494,0.292356402,0.19370522,0.318437744,0.730781604,0.795898957,0.20110264,0.389461249,0.026477928,0.107863028,0.259008199,0.162102975,0.222554838,0.367013578,0.130719604,0.105133288,0.149147695,0.202785804,0.42075333,0.207740439,0.219345475,0.142874187,0.118869595,0.170851183,0.39558048,0.143349791,0.187464463,0.167628137,0.248291593,0.132347963,0.137413737,0.166860822,0.176792529,0.160241662,0.214425486,0.170179167,0,0.20790549,0.137580031,0.246704601,0.283832802,0.19030472,0.174063904,0.124982014,0.32273594,0.163259856,0.381378485,0.347954512,0.211580461,0.195050959,0.225261895,0.350068854,0.196519301,0.153112384,0.125138051,0.078939916,0.277756512,0.227905649,0.115049459,0.319759221,0.200843167,0.197762916,0.08687897,0.158020924,0.111406242,0.302758668,0.186085403,0.248774728,0.159257155,0.264820742,0.071521121,0.11881593,0.15170965,0.168889154,0.186696983,0.148430431,0.215646213,0.277260224,0.163122186,0.143529248,0.203689303,0.270449297,0.135012293,0.130266999,0.298563188,0.171497375,0.204153752
A07O,Basal,0.664831507,0.823704951,0.652726346,0.792773362,0.641934171,0.547306669,0.754585918,0.644560567,0.574230012,0.507047164,0.487580194,0.609463743,0.351936526,0.633308031,0.726505555,0.525962284,0.392276147,0.55763914,0.562022569,0.606234434,0.569045812,0.596363546,0.594657129,0.510378901,0.600842588,0.560465927,0.587677227,0.775090553,0.577131432,0.723507947,0.598143646,0.639478195,0.765943003,0.77958694,0.287060319,0.766916044,0.614341845,0.686140288,0.663938634,1,0.442446297,0.985720652,0.503353761,0.965191147,0.654592338,0.549947798,0.468870609,0.621040737,0.687761199,0.57582766,0,0.519300639,0.432994177,0.589767795,0.759540614,0.453650218,0.271709523,0.486429443,0.57531655,0.47533081,0.570773013,0.516288189,0.619405727,0.479317348,0.678039864,0.392022193,0.560939088,0.450245326,0.55440688,0.600883033,0.557870149,0.547575531,0.71175773,0.726850487,0.713524083,0.583646467,0.595646531,0.576497187,0.563378318,0.740473934,0.614774287,0.644043503,0.636547384,0.678752935,0.663718788,0.734645925,0.491322511,0.592500385,0.527661766,0.427775058,0.581773776,0.421489677,0.637588079,0.846339759,0.623284342,0.439791304,0.687567941,0.651444189,0.512218236,0.721176511,0.632951443,0.742186311,0.650148671,0.669888957,0.681830623,0.293696682,0.716835674,0.648974118,0.558986428,0.638438352,0.605141678,0.899903924,0.778873338,0.615090324,0.780898528,0.611330984,0.531868637,0.644877158,0.548925843,0.584535091,0.710967869,0.541733447,0.693584742,0.571264133,0.541283906,0.604092836,0.613523777,0.580728934,0.589916381,0.50840875,0.752215913,0.577925826,0.687828246,0.569233442,0.619684213,0.609760607,0.615327761,0.696559451,0.589176503,0.569865377,0.615474665,0.560398509
A07P,LumA,0.609887269,0.491401718,0.573975565,0.603202941,0.558276373,0.615358492,0.627575204,0.583153113,0.593246886,0.637188264,0.632229568,0.578344815,0.685540694,0.589664487,0.562096775,0.533806857,0.561556039,0.637565392,0.598421418,0.692247668,0.641145006,0.650785979,0.671869794,0.965250447,0.636776858,0.575250606,0.630067204,0.735731087,0.638720845,0.624773,0.550311487,0.596731988,0.584936862,0.669691118,0.674510868,0.619550883,0.573074875,0.672351663,0.490303832,0.668436647,0.647444374,0.640890454,0.69483052,0.643612905,0.692071632,0.554697722,0.676231023,0.602103082,0.735186538,0.591793759,1,0.602868564,0.612565032,0.530365554,0.734918139,0.546941913,0.615302547,0.635154718,0.720116216,0.689526242,0.66735035,0.605244457,0.645827016,0.558050074,0.718580892,0.602959882,0.603736681,0.638297547,0.652697099,0.630181091,0.605314397,0.591259702,0.662232099,0.796710814,0.696710768,0.631847013,0.630971868,0.566755295,0.608179072,0.602995662,0.649036693,0.622965172,0.609298658,0.620516894,0.655099271,0.644046577,0.679827621,0.63285004,0.633937797,0.661153643,0.581807895,0.672001716,0.590107106,0.661514418,0.580990433,0.561245384,0.644869324,0.603137913,0.66389409,0.622311862,0.535675354,0.666901131,0.627416275,0,0.638299069,0.551078434,0.603047737,0.64397379,0.673357451,0.601682426,0.667785991,0.624410865,0.725599,0.579565318,0.564028572,0.591294601,0.593676058,0.863859499,0.625229305,0.637584978,0.57959785,0.612665461,0.6638317,0.633472842,0.597022854,0.729939084,0.547559417,0.564686645,0.610947111,0.508404197,0.660909862,0.586171828,0.639978645,0.710036718,0.608084076,0.566061878,0.638740165,0.653848573,0.558634599,0.761390104,0.641981802,0.647711245
